"Continue Shopping","เลือกซื้อสินค้าต่อ"
"Proceed to Checkout","ดำเนินการสั่งซื้อ"
"My Cart","รถเข็น"
"My Cart %s","รถเข็นของฉัน %s"
"Update","อัพเดท"
"View all search results for %s","View all search results for %s"
"products","สินค้า"
"Search results for %s","ผลลัพธ์การค้นหาของ  %s"
"To enjoy the benefits and discounts before anyone here at all!","Subscribe to our and get updates and special offers"
"New Here?","JOIN BOONTHAVORN FAMILY"
"Registration is free and easy!","Don’t worry is free and easy!"
"Save multiple shipping addresses","• Collect points for Boonthavorn Family "
"View and track orders and more","• View and track orders and more "
"Receive EXCLUSIVE wacoal offers & updates","Receive our exclusive promotions & updates"
"Edit","Edit"
"Edit Address","Edit Shipping Address "
"Edit Address","Edit Address "
#NAME?
"Group Name"," List Name"
"Add Group","ADD NEW LIST"
" (%s items)"," (%s Items)"
"This is a required field.","*Required field"
"Email Address","อีเมล"
"TEL","เบอร์โทรศัพท์"
"Password","รหัสผ่าน"
"Confirm Password","ยืนยันรหัสผ่าน"
"Login","ลงชื่อเข้าใช้"
"Sign Up","ลงทะเบียน"
"Forgot Your Password?","ลืมรหัสผ่าน"
"MM","MM"
"January","มกราคม"
"February","กุมภาพันธ์"
"March","มีนาคม"
"April","เมษายน"
"May","พฤษภาคม"
"June","มิถุนายน"
"July","กรกฎาคม"
"August","สิงหาคม"
"September","กันยายน"
"October","ตุลาคม"
"November","พฤศจิกายน"
"December","ธันวาคม"
"Login or Create an Account","ลงชื่อเข้าใช้ หรือ สร้างบัญชีใหม่"
"New Here?","สมัครสมาชิกรับสิทธิพิเศษ"
"Create an Account","สร้างบัญชีใหม่"
"Add New Address","เพิ่มที่อยู่ใหม่"
"Use as my default shipping address","ที่อยู่สำหรับจัดส่งสินค้า"
"Additional Information","ข้อมูลเพิ่มเติม"
"In stock","มีสินค้า"
"Payment","ช่องทางการชำระเงิน"
"Availability","สถานะสินค้า:"
"Review your write...","แสดงความคิดเห็นของคุณ"
"Tell us what you thought about it","บอกความคิดเห็นของคุณต่อสินค้าชิ้นนี้"
"Your name","ชื่อของคุณ"
"Give you a review title","หัวข้อเรื่อง"
"Submit Review","ตกลง"
"Regular Price","ราคาปกติ"
"Location Delivery","ข้อมูลสถานที่จัดส่งสินค้า"
"Current Password","รหัสผ่านปัจจุบัน"
"Change password","เปลี่ยนรหัสผ่าน"
"This product has no reviews yet.","สินค้านี้ยังไม่มีความคิดเห็น"
"Be the first to review this product.","เป็นคนแรกสำหรับการแสดงความคิดเห็นสินค้านี้"
"Add Your Review","แสดงความคิดเห็น"
"You are now logged out","คุณได้ออกจากระบบ เรียบร้อยแล้ว"
"Shopping list all ","ช้อปปิ้งลิสต์ทั้งหมด"
"There are no items in your shopping list","ไม่มีสินค้าในช้อปปิ้งลิสต์ของคุณ"
"Cart Subtotal","ราคาสินค้ารวม:"
"View Cart","รถเข็น"
"Products","รายการสินค้า"
"Qty","จำนวน"
"Back","กลับ"
"Print","สั่งพิมพ์"
"Send To Email","ส่งอีเมล"
"Add to Cart","เพิ่มสินค้าใส่รถเข็น"
"Product Code","รหัสสินค้า: "
"Total Price","ราคารวม"
"Add All to Cart","ส้่งซื้อสินค้าทั้งหมด"
"Continue Shopping","เลือกซื้อสินค้าต่อ"
"Are you sure to remove item(s) in this group ?","คุณต้องการลบสินค้านี้ออกจากกลุ่มสินค้านี้ ?"
"Remove item","Remove item"
"Price","ราคา"
"There are no items in this group.","ไม่มีสินค้าอยู่ในกลุ่มนี้"
"Update Group Title","อัพเดตชื่อกลุ่ม"
"You have no items in your shopping cart.","คุณยังไม่มีสินค้าในรถเข็นของคุณ "
"Click <a href="%s">here</a> to continue shopping.","กรุณา <a href="%s">คลิกที่นี่</a> เพื่อเลือกซื้อสินค้าต่อ"
"Shopping Cart is Empty","ไม่มีสินค้าในรถเข็นของคุณ"
"Find the product that you want here..","ค้นหาสินค้าที่คุณต้องการได้ที่นี่.."
"View all search results for %s","แสดงผลลัพธ์ทั้งหมด %s"
"New Password","รหัสผ่านใหม่"
"Confirm","ยืนยัน"
"Confirm New Password","ยืนยันรหัสผ่านใหม่"
"Location Delivery","Address"
"Brands","แบรนด์"
"You have not set a default billing address.","คุณยังไม่มีที่อยู่สำหรับออกใบเสร็จ"
"You have not set a default shipping address.","คุณยังไม่มีที่อยู่สำหรับจัดส่งสินค้า"
"Please enter your email address below. You will receive a link to reset your password.","กรุณากรอกอีเมลที่ลงทะเบียนไว้กับเรา และคุณจะได้รับลิ้งค์ในการตั้งรหัสใหม่ในอีเมล"
"Submit","บันทึก"
"Review your write...","Write your review..."
"Solution","โซลูชั่น"
"Are you sure to remove this group ?","ยืนยันการลบโปรเจกต์ที่เลือกหรือไม่"
"Remove","ลบโปรเจกต์"
"Recently Viewed","เข้าดูล่าสุด"
"View All","ดูทั้งหมด"
"Update","อัพเดท"
"My Shopping List","ช้อปปิ้งลิสต์"
" (%s items)"," (%s รายการ)"
"Change Group Name","Change Group Name"
"Edit","แก้ไข"
"Cancel","ยกเลิก"
"Add to Compare","เปรียบเทียบ"
"Reviews","ความคิดเห็น"
"Add to Shopping List","เพิ่มเข้าช้อปปิ้งลิสต์"
"Edit Address","Edit Address"
"Order Information","ข้อมูลการสั่งซื้อ"
"Page","หน้า:"
"Add to Shopping List","เพิ่มในช้อปปิ้งลิสต์"
"Faster checkout","Faster checkout"
"VAT Number","หมายเลขประจำตัวผู้เสียภาษี"
"Change Billing Address","Change Billing Address"
"Edit","แก้ไข"
"You have placed no orders.","คุณไม่มีรายการสั่งซื้อค่ะ"
"Your shopping list was successfully updated","ชื่อโปรเจกต์ของคุณ อัพเดทเรียบร้อยค่ะ"
"My Account","บัญชีของฉัน"
